index,DATE_TIME,TIME_EPOCH,VOLTAGE,CURRENT,TEMP_SENSOR1,TEMP_SENSOR2,TEMP_SENSOR3,TEMP_SENSOR4,TEMP_SENSOR5,HEATER1_STATUS,HEATER2_STATUS,HEATER3_STATUS,HEATER4_STATUS,HEATER5_STATUS
3615,2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,,,,      
3616,2021-08-26 17:46:40,1630000000000.0,219.84,12.13,,,,,,,,,,      
3617,2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,15.0,,,,,      
3618,2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,,,,      
3619,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,0.0,0.0,0.0,,      
3620,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3621,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3622,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,0.0,0
3623,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3624,2021-08-26 17:46:40,1630000000000.0,219.84,12.64,,,,,,,,,,      
3625,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3626,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3627,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,18.76,,,,,,      
3628,2021-08-26 17:46:40,1630000000000.0,219.84,12.64,,,,,,,,,,      
3629,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3630,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3631,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3632,2021-08-26 17:46:40,1630000000000.0,219.84,12.64,20.49,,,,,,,,,      
3633,2021-08-26 17:46:40,1630000000000.0,,12.64,,,32.0,,,,,,,      
3634,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3635,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3636,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3637,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3638,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3639,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3640,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3641,2021-08-26 17:46:40,1630000000000.0,,12.38,,14.0,,,,,,,,      
3642,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3643,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3644,2021-08-26 17:46:40,1630000000000.0,219.84,12.64,,,,,,,,,,      
3645,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3646,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3647,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3648,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3649,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,14.0,,,,,      
3650,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3651,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,0.0,0.0,0.0,,      
3652,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3653,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3654,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,0.0,0
3655,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3656,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3657,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3658,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3659,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,18.76,,,,,,      
3660,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3661,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3662,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3663,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3664,2021-08-26 17:46:40,1630000000000.0,219.84,12.64,20.34,,,,,,,,,      
3665,2021-08-26 17:46:40,1630000000000.0,,12.64,,,33.0,,,,,,,      
3666,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3667,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3668,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3669,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3670,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3671,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,,,,      
3672,2021-08-26 17:46:40,1630000000000.0,219.84,12.9,,,,,,,,,,      
3673,2021-08-26 17:46:40,1630000000000.0,,12.9,,13.0,,,,,,,,      
3674,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,,,,      
3675,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3676,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3677,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3678,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3679,2021-08-26 17:46:40,1630000000000.0,,15.97,,,,,,,,,,      
3680,2021-08-26 17:46:40,1630000000000.0,219.84,15.97,,,,,,,,,,      
3681,2021-08-26 17:46:40,1630000000000.0,,15.97,,,,,14.0,,,,,      
3682,2021-08-26 17:46:40,1630000000000.0,,15.97,,,,,,,,,,      
3683,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,15.97,,,,,,,,,,      
3684,2021-08-26 17:46:40,1630000000000.0,,15.97,,,,,,,,,,      
3685,2021-08-26 17:46:40,1630000000000.0,,15.97,,,,,,,,,0.0,0
3686,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3687,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,12.64,,,,,,,,,,      
3688,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3689,2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,,,,      
3690,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,20.44,,,,,,      
3691,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,12.9,,,,,,,,,,      
3692,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,,,,      
3693,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,,,,      
3694,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3695,2021-08-26 17:46:40,1630000000000.0,,12.38,,,33.0,,,,,,,      
3696,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3697,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3698,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3699,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3700,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3701,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3702,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3703,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,0.0,0.0,0.0,,      
3704,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3705,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3706,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,0.0,0
3707,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3708,2021-08-26 17:46:40,1630000000000.0,219.84,12.38,,,,,,,,,,      
3709,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3710,2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,,,,      
3711,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,18.76,,,,,,      
3712,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,12.9,,,,,,,,,,      
3713,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,,,,      
3714,2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,,,,      
3715,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,,,,      
3716,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,11.36,20.34,,,,,,,,,      
3717,2021-08-26 17:46:40,1630000000000.0,,11.36,,,33.0,,,,,,,      
3718,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,,,,      
3719,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,,,,      
3720,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,11.61,,,,,,,,,,      
3721,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,,,,      
3722,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,,,,      
3723,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,,,,      
3724,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,11.61,,,,,,,,,,      
3725,2021-08-26 17:46:40,1630000000000.0,,11.61,,13.0,,,,,,,,      
3726,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,,,,      
3727,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,,,,      
3728,2021-08-26 17:46:40,1630000000000.0,219.84,11.36,,,,,,,,,,      
3729,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,,,,      
3730,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,,,,      
3731,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,,,,      
3732,2021-08-26 17:46:40,1630000000000.0,219.84,11.61,,,,,,,,,,      
3733,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,14.0,,,,,      
3734,2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,,,,      
3735,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,0.0,0.0,0.0,,      
3736,2021-08-26 17:46:40,1630000000000.0,219.84,11.36,,,,,,,,,,      
3737,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,,,,      
3738,2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,,,0.0,0
3739,2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,,,,      
3740,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,11.1,,,,,,,,,,      
3741,2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,,,,      
3742,2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,,,,      
3743,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,11.1,20.34,,,,,,,,,      
3744,2021-08-26 17:46:40,1630000000000.0,,11.1,,,33.0,,,,,,,      
3745,2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,,,,      
3746,2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,,,,      
3747,2021-08-26 17:46:40,1630000000000.0,219.84,10.84,,,,,,,,,,      
3748,2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,,,,      
3749,2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,,,,      
3750,2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,,,,      
3751,2021-08-26 17:46:40,1630000000000.0,219.84,10.84,,,,,,,,,,      
3752,2021-08-26 17:46:40,1630000000000.0,,10.84,,14.0,,,,,,,,      
3753,2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,,,,      
3754,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3755,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.33,,,,,,,,,,      
3756,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3757,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3758,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3759,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3760,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,14.0,,,,,      
3761,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3762,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,0.0,0.0,0.0,,      
3763,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3764,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3765,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,0.0,0
3766,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3767,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3768,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3769,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3770,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,18.76,,,,,,      
3771,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3772,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3773,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3774,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3775,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,20.34,,,,,,,,,      
3776,2021-08-26 17:46:40,1630000000000.0,,10.07,,,33.0,,,,,,,      
3777,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3778,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3779,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3780,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3781,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3782,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3783,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.56,,,,,,,,,,      
3784,2021-08-26 17:46:40,1630000000000.0,,9.56,,14.0,,,,,,,,      
3785,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3786,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3787,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3788,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3789,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3790,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3791,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3792,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,14.0,,,,,      
3793,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,0.0,0
3794,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3795,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3796,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3797,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3798,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,20.44,,,,,,      
3799,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3800,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3801,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3802,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3803,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,20.19,,,,,,,,,      
3804,2021-08-26 17:46:40,1630000000000.0,,10.07,,,32.0,,,,,,,      
3805,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3806,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3807,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3808,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3809,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3810,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3811,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3812,2021-08-26 17:46:40,1630000000000.0,,10.07,,12.0,,,,,,,,      
3813,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3814,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3815,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.56,,,,,,,,,,      
3816,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3817,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3818,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3819,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3820,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,14.0,,,,,      
3821,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3822,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,0.0,0.0,0.0,,      
3823,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.59,,,,,,,,,,      
3824,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,,,,      
3825,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,,,0.0,0
3826,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3827,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3828,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3829,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3830,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,18.76,,,,,,      
3831,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3832,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3833,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3834,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3835,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.56,20.34,,,,,,,,,      
3836,2021-08-26 17:46:40,1630000000000.0,,9.56,,,32.0,,,,,,,      
3837,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3838,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3839,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3840,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3841,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3842,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,,,,      
3843,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.59,,,,,,,,,,      
3844,2021-08-26 17:46:40,1630000000000.0,,10.59,,13.0,,,,,,,,      
3845,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,,,,      
3846,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3847,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3848,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3849,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3850,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3851,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3852,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,14.0,,,,,      
3853,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3854,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,0.0,0.0,0.0,,      
3855,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3856,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3857,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,0.0,0
3858,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3859,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3860,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3861,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3862,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,18.76,,,,,,      
3863,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.33,,,,,,,,,,      
3864,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3865,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3866,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3867,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,20.19,,,,,,,,,      
3868,2021-08-26 17:46:40,1630000000000.0,,9.82,,,31.0,,,,,,,      
3869,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3870,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3871,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3872,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3873,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3874,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3875,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.56,,,,,,,,,,      
3876,2021-08-26 17:46:40,1630000000000.0,,9.56,,13.0,,,,,,,,      
3877,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3878,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3879,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3880,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3881,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3882,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,,,,      
3883,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.59,,,,,,,,,,      
3884,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,14.0,,,,,      
3885,2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,,,,      
3886,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,0.0,0.0,0.0,,      
3887,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.56,,,,,,,,,,      
3888,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3889,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,0.0,0
3890,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3891,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.33,,,,,,,,,,      
3892,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3893,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3894,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,18.76,,,,,,      
3895,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3896,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3897,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3898,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3899,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,20.19,,,,,,,,,      
3900,2021-08-26 17:46:40,1630000000000.0,,10.07,,,31.0,,,,,,,      
3901,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3902,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3903,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3904,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3905,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3906,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3907,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3908,2021-08-26 17:46:40,1630000000000.0,,9.82,,14.0,,,,,,,,      
3909,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3910,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3911,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,,,,,,,,,,      
3912,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3913,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3914,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3915,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3916,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,14.0,,,,,      
3917,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3918,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,0.0,0.0,0.0,,      
3919,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.33,,,,,,,,,,      
3920,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3921,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,0.0,0
3922,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3923,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.33,,,,,,,,,,      
3924,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3925,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3926,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,18.76,,,,,,      
3927,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.82,,,,,,,,,,      
3928,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3929,2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,,,,      
3930,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3931,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.07,20.19,,,,,,,,,      
3932,2021-08-26 17:46:40,1630000000000.0,,10.07,,,31.0,,,,,,,      
3933,2021-08-26 17:46:40,1630000000000.0,,10.07,,,,,,,,,,      
3934,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3935,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,9.56,,,,,,,,,,      
3936,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3937,2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,,,,      
3938,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
3939,2021-08-26 17:46:40,1630000000000.0,219.92000000000002,10.33,,,,,,,,,,      
3940,2021-08-26 17:46:40,1630000000000.0,,10.33,,14.0,,,,,,,,      
3941,2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,,,,      
